"customer","tariff","from","to","v4","v5","v6","v7"
"All Customers","SWB (Depot to Depot)","SO15 0LD","DE24 8UT","213.00","0.00","",
"All Customers","SWB (Depot to Depot)","SO15 0LD","E6 7FF","150.00","0.00","",
"All Customers","SWB (Depot to Depot)","SO15 0LD","HU8 8BZ","326.00","0.00","",
"All Customers","SWB (Depot to Depot)","SO15 0LD","L20 8EL","314.00","0.00","",
"All Customers","SWB (Depot to Depot)","SO15 0LD","LS12 6BS","300.00","0.00","",
"All Customers","SWB (Depot to Depot)","SO15 0LD","M17 1GJ","288.00","0.00","",
"All Customers","SWB (Depot to Depot)","SO15 0LD","ME20 7XB","164.00","0.00","",
"All Customers","SWB (Depot to Depot)","SO15 0LD","NE11 0JH","416.00","0.00","",
"All Customers","SWB (Depot to Depot)","SO15 0LD","PE27 3LE","207.00","0.00","",
"All Customers","SWB (Depot to Depot)","SO15 0LD","RG2 0TG","66.00","0.00","",
"All Customers","SWB (Depot to Depot)","SO15 0LD","RH10 9PY","137.00","0.00","",
"All Customers","SWB (Depot to Depot)","SO15 0LD","SE15 1LR","90.00","0.00","",
"All Customers","SWB (Depot to Depot)","SO15 0LD","TW4 6NF","105.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","B90 4QU","157.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","BS32 4RX","160.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","CF37 5UA","208.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","CM20 2DH","96.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","CR4 4HR","75.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","DE24 8UT","189.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","E6 7FF","75.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","HU8 8BZ","307.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","L20 8EL","293.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","LS12 6BS","280.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","M17 1GJ","280.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","ME20 7XB","96.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","NE11 0JH","389.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","PE27 3LE","150.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","RG2 0TG","75.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","RH10 9PY","70.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","SE15 1LR","75.00","0.00","",
"All Customers","SWB (Depot to Depot)","TW4 6NF","SO15 0LD","112.00","0.00","",
"All Customers","XLWB","B90 4QU","BS32 4RX","138.00","0.00","",
"All Customers","XLWB","B90 4QU","CF37 5UA","248.00","0.00","",
"All Customers","XLWB","B90 4QU","CM20 2DH","294.00","0.00","",
"All Customers","XLWB","B90 4QU","CR4 4HR","278.00","0.00","",
"All Customers","XLWB","B90 4QU","DE24 8UT","140.00","0.00","",
"All Customers","XLWB","B90 4QU","E6 7FF","265.00","0.00","",
"All Customers","XLWB","B90 4QU","HU8 8BZ","294.00","0.00","",
"All Customers","XLWB","B90 4QU","L20 8EL","258.00","0.00","",
"All Customers","XLWB","B90 4QU","LS12 6BS","265.00","0.00","",
"All Customers","XLWB","B90 4QU","M17 1GJ","228.00","0.00","",
"All Customers","XLWB","B90 4QU","ME20 7XB","327.00","0.00","",
"All Customers","XLWB","B90 4QU","NE11 0JH","403.00","0.00","",
"All Customers","XLWB","B90 4QU","PE27 3LE","161.00","0.00","",
"All Customers","XLWB","B90 4QU","RG2 0TG","219.00","0.00","",
"All Customers","XLWB","B90 4QU","RH10 9PY","294.00","0.00","",
"All Customers","XLWB","B90 4QU","S9 5FZ","161.00","0.00","",
"All Customers","XLWB","B90 4QU","SE15 1LR","248.00","0.00","",
"All Customers","XLWB","B90 4QU","SO15 0LD","265.00","0.00","",
"All Customers","XLWB","B90 4QU","TW4 6NF","219.00","0.00","",
"All Customers","XLWB","BS32 4RX","B90 4QU","120.00","0.00","",
"All Customers","XLWB","BS32 4RX","CF37 5UA","140.00","0.00","",
"All Customers","XLWB","BS32 4RX","CR4 4HR","226.00","0.00","",
"All Customers","XLWB","BS32 4RX","DE24 8UT","240.00","0.00","",
"All Customers","XLWB","BS32 4RX","HU8 8BZ","384.00","0.00","",
"All Customers","XLWB","BS32 4RX","L20 8EL","318.00","0.00","",
"All Customers","XLWB","BS32 4RX","LS12 6BS","350.00","0.00","",
"All Customers","XLWB","BS32 4RX","M17 1GJ","292.00","0.00","",
"All Customers","XLWB","BS32 4RX","ME20 7XB","284.00","0.00","",
"All Customers","XLWB","BS32 4RX","NE11 0JH","486.00","0.00","",
"All Customers","XLWB","BS32 4RX","PE27 3LE","284.00","0.00","",
"All Customers","XLWB","BS32 4RX","RG2 0TG","188.00","0.00","",
"All Customers","XLWB","BS32 4RX","RH10 9PY","246.00","0.00","",
"All Customers","XLWB","BS32 4RX","S9 5FZ","300.00","0.00","",
"All Customers","XLWB","BS32 4RX","SE15 1LR","224.00","0.00","",
"All Customers","XLWB","BS32 4RX","SO15 0LD","202.00","0.00","",
"All Customers","XLWB","BS32 4RX","TW4 6NF","202.00","0.00","",
"All Customers","XLWB","CF37 5UA","B90 4QU","226.00","0.00","",
"All Customers","XLWB","CF37 5UA","BS32 4RX","140.00","0.00","",
"All Customers","XLWB","CF37 5UA","CM20 2DH","352.00","0.00","",
"All Customers","XLWB","CF37 5UA","CR4 4HR","284.00","0.00","",
"All Customers","XLWB","CF37 5UA","DE24 8UT","280.00","0.00","",
"All Customers","XLWB","CF37 5UA","E6 7FF","300.00","0.00","",
"All Customers","XLWB","CF37 5UA","HU8 8BZ","434.00","0.00","",
"All Customers","XLWB","CF37 5UA","L20 8EL","300.00","0.00","",
"All Customers","XLWB","CF37 5UA","LS12 6BS","400.00","0.00","",
"All Customers","XLWB","CF37 5UA","M17 1GJ","352.00","0.00","",
"All Customers","XLWB","CF37 5UA","ME20 7XB","336.00","0.00","",
"All Customers","XLWB","CF37 5UA","NE11 0JH","540.00","0.00","",
"All Customers","XLWB","CF37 5UA","PE27 3LE","350.00","0.00","",
"All Customers","XLWB","CF37 5UA","RG2 0TG","218.00","0.00","",
"All Customers","XLWB","CF37 5UA","RH10 9PY","300.00","0.00","",
"All Customers","XLWB","CF37 5UA","S9 5FZ","416.00","0.00","",
"All Customers","XLWB","CF37 5UA","SE15 1LR","284.00","0.00","",
"All Customers","XLWB","CF37 5UA","SO15 0LD","256.00","0.00","",
"All Customers","XLWB","CF37 5UA","TW4 6NF","256.00","0.00","",
"All Customers","XLWB","CM20 2DH","B90 4QU","285.00","0.00","",
"All Customers","XLWB","CM20 2DH","BS32 4RX","327.00","0.00","",
"All Customers","XLWB","CM20 2DH","CF37 5UA","366.00","0.00","",
"All Customers","XLWB","CM20 2DH","CR4 4HR","140.00","0.00","",
"All Customers","XLWB","CM20 2DH","DE24 8UT","285.00","0.00","",
"All Customers","XLWB","CM20 2DH","E6 7FF","140.00","0.00","",
"All Customers","XLWB","CM20 2DH","HU8 8BZ","366.00","0.00","",
"All Customers","XLWB","CM20 2DH","L20 8EL","442.00","0.00","",
"All Customers","XLWB","CM20 2DH","LS12 6BS","386.00","0.00","",
"All Customers","XLWB","CM20 2DH","M17 1GJ","421.00","0.00","",
"All Customers","XLWB","CM20 2DH","ME20 7XB","140.00","0.00","",
"All Customers","XLWB","CM20 2DH","NE11 0JH","518.00","0.00","",
"All Customers","XLWB","CM20 2DH","PE27 3LE","140.00","0.00","",
"All Customers","XLWB","CM20 2DH","RG2 0TG","161.00","0.00","",
"All Customers","XLWB","CM20 2DH","RH10 9PY","140.00","0.00","",
"All Customers","XLWB","CM20 2DH","S9 5FZ","327.00","0.00","",
"All Customers","XLWB","CM20 2DH","SE15 1LR","140.00","0.00","",
"All Customers","XLWB","CM20 2DH","SO15 0LD","258.00","0.00","",
"All Customers","XLWB","CM20 2DH","TW4 6NF","140.00","0.00","",
"All Customers","XLWB","CR4 4HR","B90 4QU","276.00","0.00","",
"All Customers","XLWB","CR4 4HR","BS32 4RX","265.00","0.00","",
"All Customers","XLWB","CR4 4HR","CF37 5UA","327.00","0.00","",
"All Customers","XLWB","CR4 4HR","CM20 2DH","140.00","0.00","",
"All Customers","XLWB","CR4 4HR","DE24 8UT","304.00","0.00","",
"All Customers","XLWB","CR4 4HR","E6 7FF","140.00","0.00","",
"All Customers","XLWB","CR4 4HR","HU8 8BZ","481.00","0.00","",
"All Customers","XLWB","CR4 4HR","L20 8EL","460.00","0.00","",
"All Customers","XLWB","CR4 4HR","LS12 6BS","442.00","0.00","",
"All Customers","XLWB","CR4 4HR","M17 1GJ","442.00","0.00","",
"All Customers","XLWB","CR4 4HR","ME20 7XB","140.00","0.00","",
"All Customers","XLWB","CR4 4HR","NE11 0JH","577.00","0.00","",
"All Customers","XLWB","CR4 4HR","PE27 3LE","219.00","0.00","",
"All Customers","XLWB","CR4 4HR","RG2 0TG","140.00","0.00","",
"All Customers","XLWB","CR4 4HR","RH10 9PY","140.00","0.00","",
"All Customers","XLWB","CR4 4HR","S9 5FZ","386.00","0.00","",
"All Customers","XLWB","CR4 4HR","SE15 1LR","140.00","0.00","",
"All Customers","XLWB","CR4 4HR","SO15 0LD","138.00","0.00","",
"All Customers","XLWB","CR4 4HR","TW4 6NF","140.00","0.00","",
"All Customers","XLWB","DE24 8UT","B90 4QU","120.00","0.00","",
"All Customers","XLWB","DE24 8UT","BS32 4RX","276.00","0.00","",
"All Customers","XLWB","DE24 8UT","CF37 5UA","327.00","0.00","",
"All Customers","XLWB","DE24 8UT","CM20 2DH","290.00","0.00","",
"All Customers","XLWB","DE24 8UT","CR4 4HR","304.00","0.00","",
"All Customers","XLWB","DE24 8UT","E6 7FF","299.00","0.00","",
"All Customers","XLWB","DE24 8UT","HU8 8BZ","212.00","0.00","",
"All Customers","XLWB","DE24 8UT","L20 8EL","216.00","0.00","",
"All Customers","XLWB","DE24 8UT","LS12 6BS","214.00","0.00","",
"All Customers","XLWB","DE24 8UT","M17 1GJ","161.00","0.00","",
"All Customers","XLWB","DE24 8UT","ME20 7XB","345.00","0.00","",
"All Customers","XLWB","DE24 8UT","NE11 0JH","327.00","0.00","",
"All Customers","XLWB","DE24 8UT","PE27 3LE","209.00","0.00","",
"All Customers","XLWB","DE24 8UT","RG2 0TG","299.00","0.00","",
"All Customers","XLWB","DE24 8UT","RH10 9PY","327.00","0.00","",
"All Customers","XLWB","DE24 8UT","S9 5FZ","101.00","0.00","",
"All Customers","XLWB","DE24 8UT","SE15 1LR","274.00","0.00","",
"All Customers","XLWB","DE24 8UT","SO15 0LD","345.00","0.00","",
"All Customers","XLWB","DE24 8UT","TW4 6NF","317.00","0.00","",
"All Customers","XLWB","E6 7FF","B90 4QU","265.00","0.00","",
"All Customers","XLWB","E6 7FF","BS32 4RX","327.00","0.00","",
"All Customers","XLWB","E6 7FF","CF37 5UA","405.00","0.00","",
"All Customers","XLWB","E6 7FF","CM20 2DH","140.00","0.00","",
"All Customers","XLWB","E6 7FF","CR4 4HR","140.00","0.00","",
"All Customers","XLWB","E6 7FF","DE24 8UT","299.00","0.00","",
"All Customers","XLWB","E6 7FF","HU8 8BZ","405.00","0.00","",
"All Customers","XLWB","E6 7FF","L20 8EL","460.00","0.00","",
"All Customers","XLWB","E6 7FF","LS12 6BS","403.00","0.00","",
"All Customers","XLWB","E6 7FF","M17 1GJ","421.00","0.00","",
"All Customers","XLWB","E6 7FF","ME20 7XB","140.00","0.00","",
"All Customers","XLWB","E6 7FF","NE11 0JH","538.00","0.00","",
"All Customers","XLWB","E6 7FF","PE27 3LE","161.00","0.00","",
"All Customers","XLWB","E6 7FF","RG2 0TG","140.00","0.00","",
"All Customers","XLWB","E6 7FF","RH10 9PY","140.00","0.00","",
"All Customers","XLWB","E6 7FF","S9 5FZ","366.00","0.00","",
"All Customers","XLWB","E6 7FF","SE15 1LR","140.00","0.00","",
"All Customers","XLWB","E6 7FF","SO15 0LD","262.00","0.00","",
"All Customers","XLWB","E6 7FF","TW4 6NF","140.00","0.00","",
"All Customers","XLWB","HU8 8BZ","BS32 4RX","374.00","0.00","",
"All Customers","XLWB","HU8 8BZ","CF37 5UA","423.00","0.00","",
"All Customers","XLWB","HU8 8BZ","CM20 2DH","310.00","0.00","",
"All Customers","XLWB","HU8 8BZ","CR4 4HR","408.00","0.00","",
"All Customers","XLWB","HU8 8BZ","DE24 8UT","179.00","0.00","",
"All Customers","XLWB","HU8 8BZ","L20 8EL","232.00","0.00","",
"All Customers","XLWB","HU8 8BZ","LS12 6BS","117.00","0.00","",
"All Customers","XLWB","HU8 8BZ","M17 1GJ","193.00","0.00","",
"All Customers","XLWB","HU8 8BZ","ME20 7XB","374.00","0.00","",
"All Customers","XLWB","HU8 8BZ","NE11 0JH","250.00","0.00","",
"All Customers","XLWB","HU8 8BZ","PE27 3LE","236.00","0.00","",
"All Customers","XLWB","HU8 8BZ","RG2 0TG","357.00","0.00","",
"All Customers","XLWB","HU8 8BZ","RH10 9PY","390.00","0.00","",
"All Customers","XLWB","HU8 8BZ","S9 5FZ","120.00","0.00","",
"All Customers","XLWB","HU8 8BZ","SE15 1LR","341.00","0.00","",
"All Customers","XLWB","HU8 8BZ","SO15 0LD","408.00","0.00","",
"All Customers","XLWB","HU8 8BZ","TW4 6NF","341.00","0.00","",
"All Customers","XLWB","L20 8EL","B90 4QU","218.00","0.00","",
"All Customers","XLWB","L20 8EL","BS32 4RX","293.00","0.00","",
"All Customers","XLWB","L20 8EL","CF37 5UA","293.00","0.00","",
"All Customers","XLWB","L20 8EL","CM20 2DH","374.00","0.00","",
"All Customers","XLWB","L20 8EL","CR4 4HR","408.00","0.00","",
"All Customers","XLWB","L20 8EL","DE24 8UT","183.00","0.00","",
"All Customers","XLWB","L20 8EL","E6 7FF","390.00","0.00","",
"All Customers","XLWB","L20 8EL","HU8 8BZ","232.00","0.00","",
"All Customers","XLWB","L20 8EL","LS12 6BS","137.00","0.00","",
"All Customers","XLWB","L20 8EL","M17 1GJ","120.00","0.00","",
"All Customers","XLWB","L20 8EL","ME20 7XB","439.00","0.00","",
"All Customers","XLWB","L20 8EL","NE11 0JH","293.00","0.00","",
"All Customers","XLWB","L20 8EL","PE27 3LE","310.00","0.00","",
"All Customers","XLWB","L20 8EL","RG2 0TG","357.00","0.00","",
"All Customers","XLWB","L20 8EL","RH10 9PY","408.00","0.00","",
"All Customers","XLWB","L20 8EL","S9 5FZ","199.00","0.00","",
"All Customers","XLWB","L20 8EL","SE15 1LR","374.00","0.00","",
"All Customers","XLWB","L20 8EL","SO15 0LD","408.00","0.00","",
"All Customers","XLWB","L20 8EL","TW4 6NF","357.00","0.00","",
"All Customers","XLWB","LS12 6BS","B90 4QU","224.00","0.00","",
"All Customers","XLWB","LS12 6BS","BS32 4RX","341.00","0.00","",
"All Customers","XLWB","LS12 6BS","CF37 5UA","390.00","0.00","",
"All Customers","XLWB","LS12 6BS","CM20 2DH","328.00","0.00","",
"All Customers","XLWB","LS12 6BS","CR4 4HR","374.00","0.00","",
"All Customers","XLWB","LS12 6BS","DE24 8UT","183.00","0.00","",
"All Customers","XLWB","LS12 6BS","E6 7FF","341.00","0.00","",
"All Customers","XLWB","LS12 6BS","HU8 8BZ","117.00","0.00","",
"All Customers","XLWB","LS12 6BS","L20 8EL","137.00","0.00","",
"All Customers","XLWB","LS12 6BS","M17 1GJ","120.00","0.00","",
"All Customers","XLWB","LS12 6BS","ME20 7XB","374.00","0.00","",
"All Customers","XLWB","LS12 6BS","NE11 0JH","185.00","0.00","",
"All Customers","XLWB","LS12 6BS","PE27 3LE","250.00","0.00","",
"All Customers","XLWB","LS12 6BS","RG2 0TG","357.00","0.00","",
"All Customers","XLWB","LS12 6BS","RH10 9PY","390.00","0.00","",
"All Customers","XLWB","LS12 6BS","S9 5FZ","120.00","0.00","",
"All Customers","XLWB","LS12 6BS","SE15 1LR","341.00","0.00","",
"All Customers","XLWB","LS12 6BS","SO15 0LD","390.00","0.00","",
"All Customers","XLWB","LS12 6BS","TW4 6NF","343.00","0.00","",
"All Customers","XLWB","M17 1GJ","B90 4QU","191.00","0.00","",
"All Customers","XLWB","M17 1GJ","BS32 4RX","277.00","0.00","",
"All Customers","XLWB","M17 1GJ","CF37 5UA","328.00","0.00","",
"All Customers","XLWB","M17 1GJ","CM20 2DH","357.00","0.00","",
"All Customers","XLWB","M17 1GJ","CR4 4HR","374.00","0.00","",
"All Customers","XLWB","M17 1GJ","DE24 8UT","137.00","0.00","",
"All Customers","XLWB","M17 1GJ","E6 7FF","357.00","0.00","",
"All Customers","XLWB","M17 1GJ","HU8 8BZ","195.00","0.00","",
"All Customers","XLWB","M17 1GJ","L20 8EL","120.00","0.00","",
"All Customers","XLWB","M17 1GJ","LS12 6BS","120.00","0.00","",
"All Customers","XLWB","M17 1GJ","ME20 7XB","408.00","0.00","",
"All Customers","XLWB","M17 1GJ","NE11 0JH","287.00","0.00","",
"All Customers","XLWB","M17 1GJ","PE27 3LE","293.00","0.00","",
"All Customers","XLWB","M17 1GJ","RG2 0TG","341.00","0.00","",
"All Customers","XLWB","M17 1GJ","RH10 9PY","390.00","0.00","",
"All Customers","XLWB","M17 1GJ","S9 5FZ","120.00","0.00","",
"All Customers","XLWB","M17 1GJ","SE15 1LR","357.00","0.00","",
"All Customers","XLWB","M17 1GJ","SO15 0LD","374.00","0.00","",
"All Customers","XLWB","M17 1GJ","TW4 6NF","341.00","0.00","",
"All Customers","XLWB","ME20 7XB","B90 4QU","327.00","0.00","",
"All Customers","XLWB","ME20 7XB","BS32 4RX","327.00","0.00","",
"All Customers","XLWB","ME20 7XB","CF37 5UA","386.00","0.00","",
"All Customers","XLWB","ME20 7XB","CM20 2DH","140.00","0.00","",
"All Customers","XLWB","ME20 7XB","CR4 4HR","140.00","0.00","",
"All Customers","XLWB","ME20 7XB","DE24 8UT","345.00","0.00","",
"All Customers","XLWB","ME20 7XB","E6 7FF","140.00","0.00","",
"All Customers","XLWB","ME20 7XB","HU8 8BZ","442.00","0.00","",
"All Customers","XLWB","ME20 7XB","L20 8EL","499.00","0.00","",
"All Customers","XLWB","ME20 7XB","LS12 6BS","442.00","0.00","",
"All Customers","XLWB","ME20 7XB","M17 1GJ","481.00","0.00","",
"All Customers","XLWB","ME20 7XB","NE11 0JH","598.00","0.00","",
"All Customers","XLWB","ME20 7XB","PE27 3LE","212.00","0.00","",
"All Customers","XLWB","ME20 7XB","RG2 0TG","212.00","0.00","",
"All Customers","XLWB","ME20 7XB","RH10 9PY","140.00","0.00","",
"All Customers","XLWB","ME20 7XB","S9 5FZ","403.00","0.00","",
"All Customers","XLWB","ME20 7XB","SE15 1LR","140.00","0.00","",
"All Customers","XLWB","ME20 7XB","SO15 0LD","237.00","0.00","",
"All Customers","XLWB","ME20 7XB","TW4 6NF","140.00","0.00","",
"All Customers","XLWB","NE11 0JH","B90 4QU","403.00","0.00","",
"All Customers","XLWB","NE11 0JH","BS32 4RX","559.00","0.00","",
"All Customers","XLWB","NE11 0JH","CF37 5UA","637.00","0.00","",
"All Customers","XLWB","NE11 0JH","CM20 2DH","518.00","0.00","",
"All Customers","XLWB","NE11 0JH","CR4 4HR","598.00","0.00","",
"All Customers","XLWB","NE11 0JH","DE24 8UT","327.00","0.00","",
"All Customers","XLWB","NE11 0JH","E6 7FF","559.00","0.00","",
"All Customers","XLWB","NE11 0JH","HU8 8BZ","297.00","0.00","",
"All Customers","XLWB","NE11 0JH","L20 8EL","345.00","0.00","",
"All Customers","XLWB","NE11 0JH","LS12 6BS","216.00","0.00","",
"All Customers","XLWB","NE11 0JH","M17 1GJ","299.00","0.00","",
"All Customers","XLWB","NE11 0JH","ME20 7XB","598.00","0.00","",
"All Customers","XLWB","NE11 0JH","PE27 3LE","421.00","0.00","",
"All Customers","XLWB","NE11 0JH","RG2 0TG","577.00","0.00","",
"All Customers","XLWB","NE11 0JH","RH10 9PY","621.00","0.00","",
"All Customers","XLWB","NE11 0JH","S9 5FZ","274.00","0.00","",
"All Customers","XLWB","NE11 0JH","SE15 1LR","559.00","0.00","",
"All Customers","XLWB","NE11 0JH","SO15 0LD","637.00","0.00","",
"All Customers","XLWB","NE11 0JH","TW4 6NF","559.00","0.00","",
"All Customers","XLWB","PE27 3LE","B90 4QU","161.00","0.00","",
"All Customers","XLWB","PE27 3LE","BS32 4RX","345.00","0.00","",
"All Customers","XLWB","PE27 3LE","CF37 5UA","405.00","0.00","",
"All Customers","XLWB","PE27 3LE","CM20 2DH","140.00","0.00","",
"All Customers","XLWB","PE27 3LE","CR4 4HR","239.00","0.00","",
"All Customers","XLWB","PE27 3LE","DE24 8UT","209.00","0.00","",
"All Customers","XLWB","PE27 3LE","E6 7FF","140.00","0.00","",
"All Customers","XLWB","PE27 3LE","HU8 8BZ","278.00","0.00","",
"All Customers","XLWB","PE27 3LE","L20 8EL","366.00","0.00","",
"All Customers","XLWB","PE27 3LE","LS12 6BS","294.00","0.00","",
"All Customers","XLWB","PE27 3LE","M17 1GJ","345.00","0.00","",
"All Customers","XLWB","PE27 3LE","ME20 7XB","209.00","0.00","",
"All Customers","XLWB","PE27 3LE","NE11 0JH","421.00","0.00","",
"All Customers","XLWB","PE27 3LE","RG2 0TG","140.00","0.00","",
"All Customers","XLWB","PE27 3LE","RH10 9PY","248.00","0.00","",
"All Customers","XLWB","PE27 3LE","S9 5FZ","251.00","0.00","",
"All Customers","XLWB","PE27 3LE","SE15 1LR","212.00","0.00","",
"All Customers","XLWB","PE27 3LE","SO15 0LD","294.00","0.00","",
"All Customers","XLWB","PE27 3LE","TW4 6NF","161.00","0.00","",
"All Customers","XLWB","RG2 0TG","B90 4QU","219.00","0.00","",
"All Customers","XLWB","RG2 0TG","BS32 4RX","216.00","0.00","",
"All Customers","XLWB","RG2 0TG","CF37 5UA","251.00","0.00","",
"All Customers","XLWB","RG2 0TG","CM20 2DH","214.00","0.00","",
"All Customers","XLWB","RG2 0TG","CR4 4HR","140.00","0.00","",
"All Customers","XLWB","RG2 0TG","DE24 8UT","294.00","0.00","",
"All Customers","XLWB","RG2 0TG","E6 7FF","140.00","0.00","",
"All Customers","XLWB","RG2 0TG","HU8 8BZ","481.00","0.00","",
"All Customers","XLWB","RG2 0TG","L20 8EL","421.00","0.00","",
"All Customers","XLWB","RG2 0TG","LS12 6BS","442.00","0.00","",
"All Customers","XLWB","RG2 0TG","M17 1GJ","403.00","0.00","",
"All Customers","XLWB","RG2 0TG","ME20 7XB","212.00","0.00","",
"All Customers","XLWB","RG2 0TG","NE11 0JH","598.00","0.00","",
"All Customers","XLWB","RG2 0TG","PE27 3LE","230.00","0.00","",
